instr,addr,pipe,call_count,cycles,running_time(us),detail
STI_XN_IMM,0x1168badc,SCALAR,1,38,0.000000,"dtype:B8,XN:X30=0x1cfc20,IMM:0x13d,#POST:0,#IMM_TYPE:ONE,"
ST_XD_XN_IMM,0x1168bf20,SCALAR,1,37,0.000000,"dtype:B64,XD:X1=0x1,XN:X30=0x1cfc20,IMM:0x8f0,"
ST_XD_XN_IMM,0x1168c34c,SCALAR,1,37,0.000000,"dtype:B64,XD:X1=0x2000000200,XN:X30=0x1cfc20,IMM:0xc70,"
ST_XD_XN_IMM,0x1168c028,SCALAR,1,37,0.000000,"dtype:B32,XD:X0=0x1,XN:X30=0x1cfc20,IMM:0xc58,"
ST_XD_XN_IMM,0x1168c55c,SCALAR,1,37,0.000000,"dtype:B64,XD:X2=0x11549400,XN:X30=0x1cfc20,IMM:0x930,"
ST_XD_XN_IMM,0x1168e120,SCALAR,1,37,0.000000,"dtype:B64,XD:X16=0,XN:X17=0x108000,IMM:0xff0,"
ST_XD_XN_IMM,0x1168c0b0,SCALAR,1,37,0.000000,"dtype:B64,XD:X3=0x200,XN:X30=0x1cfc20,IMM:0x928,"
ST_XD_XN_IMM,0x1168c0b8,SCALAR,1,37,0.000000,"dtype:B64,XD:X14=0,XN:X30=0x1cfc20,IMM:0x8d8,"
ST_XD_XN_IMM,0x1168c59c,SCALAR,1,37,0.000000,"dtype:B64,XD:X15=0,XN:X30=0x1cfc20,IMM:0x8e0,"
ST_XD_XN_IMM,0x1168bee4,SCALAR,1,37,0.000000,"dtype:B64,XD:X4=0x5000,XN:X30=0x1cfc20,IMM:0x898,"
ST_XD_XN_IMM,0x1168bf80,SCALAR,1,37,0.000000,"dtype:B64,XD:X2=0x1c8000,XN:X30=0x1cfc20,IMM:0x938,"
ST_XD_XN_IMM,0x1168bf7c,SCALAR,1,37,0.000000,"dtype:B64,XD:X5=0x400,XN:X30=0x1cfc20,IMM:0x920,"
ST_XD_XN_IMM,0x1168cf5c,SCALAR,1,37,0.000000,"dtype:B64,XD:X20=0x1f,XN:X30=0x1cfc20,IMM:0x908,"
ST_XD_XN_IMM,0x1168cf58,SCALAR,1,37,0.000000,"dtype:B64,XD:X19=0x20,XN:X30=0x1cfc20,IMM:0x910,"
ST_XD_XN_IMM,0x1168beb8,SCALAR,1,37,0.000000,"dtype:B64,XD:X2=0x2,XN:X30=0x1cfc20,IMM:0x8c0,"
ST_XD_XN_IMM,0x1168ba90,SCALAR,1,34,0.000000,"dtype:B32,XD:X4=0x20000,XN:X30=0x1cfc20,IMM:0xd04,"
ST_XD_XN_IMM,0x1168befc,SCALAR,1,34,0.000000,"dtype:B64,XD:X4=0x20,XN:X30=0x1cfc20,IMM:0x890,"
ST_XD_XN_IMM,0x1168bf3c,SCALAR,1,34,0.000000,"dtype:B64,XD:X1=0x2800,XN:X30=0x1cfc20,IMM:0x8e8,"
MUL_IMM,0x1168dcd0,SCALAR,32,32,0.020000,"dtype:S64,XD:X1=0,XN:X2=0,IMM:0x60,"
SIGNEXT,0x1168dcbc,SCALAR,32,32,0.020000,"dtype:S32,XD:X0=0,XN:X0=0,"
ADD,0x1168dccc,SCALAR,32,32,0.020000,"dtype:S64,XD:X0=0x1cf560,XN:X10=0x1cf560,XM:X1=0,"
MOV_XD_SPR,0x1168dca0,SCALAR,32,32,0.020000,"XD:X0=0x100000000000000,SPR:CTRL,"
INSERT_XD,0x1168dca4,SCALAR,32,32,0.020000,"XD:X0=0,IMM:0,POSITION:0x38,EXT:0,"
SUB_IMM,0x1168dcb0,SCALAR,32,32,0.020000,"dtype:S64,XD:X1=0x1cf878,XN:X30=0x1cfc20,IMM:0x3a8,"
MUL_IMM,0x1168dcc0,SCALAR,32,32,0.020000,"dtype:S64,XD:X1=0,XN:X1=0,IMM:0x60,"
AND,0x1168dd0c,SCALAR,32,32,0.020000,"dtype:B64,XD:X6=0x800000000000000,XN:X6=0x8fc000000000000,XM:X22=0xff00000000000000,"
SUB,0x1168d040,SCALAR,32,32,0.020000,"dtype:S64,XD:X5=0x20,XN:X3=0x400,XM:X2=0x3e0,"
ADD,0x1168dc30,SCALAR,32,32,0.020000,"dtype:S64,XD:X0=0x1cf560,XN:X10=0x1cf560,XM:X0=0,"
MIN,0x1168d028,SCALAR,32,32,0.020000,"dtype:S64,XD:X16=0x200,XN:X4=0x200,XM:X2=0x200,"
SHL,0x1168dc28,SCALAR,32,32,0.020000,"dtype:B64,XD:X0=0,DATA_SRC:IMM,IMM:0x2,"
ZEROEXT,0x1168dc24,SCALAR,32,32,0.020000,"dtype:U32,XD:X0=0,XN:X0=0,"
ZEROEXT,0x1168d030,SCALAR,32,32,0.020000,"dtype:U32,XD:X6=0x1f,XN:X20=0x1f,"
ZEROEXT,0x1168d034,SCALAR,32,32,0.020000,"dtype:U32,XD:X4=0,XN:X17=0,"
ADD_IMM,0x1168d038,SCALAR,32,32,0.020000,"dtype:S64,XD:X8=0x1,XN:X0=0,IMM:0x1,"
CMP,0x1168d03c,SCALAR,32,32,0.020000,"dtype:S64,XN:X4=0,XM:X6=0x1f,cond_op:EQ,"
MUL_IMM,0x1168dc3c,SCALAR,32,32,0.020000,"dtype:S64,XD:X2=0,XN:X1=0,IMM:0x60,"
ZEROEXT,0x1168d044,SCALAR,32,32,0.020000,"dtype:U32,XD:X13=0x1,XN:X8=0x1,"
MOV_XD_IMM,0x1168d048,SCALAR,32,32,0.020000,"XD:X3=0x2,IMM:0x2,"
SEL,0x1168d04c,SCALAR,32,32,0.020000,"dtype:B64,XD:X2=0x20,XN:X5=0x20,XM:X1=0x20,"
CMP,0x1168d050,SCALAR,32,32,0.020000,"dtype:U64,XN:X13=0x1,XM:X3=0x2,cond_op:LT,"
SUB_IMM,0x1168d054,SCALAR,32,32,0.020000,"dtype:S64,XD:X3=0x1cf880,XN:X30=0x1cfc20,IMM:0x3a0,"
SEL,0x1168d058,SCALAR,32,32,0.020000,"dtype:B64,XD:X14=0x1,XN:X8=0x1,XM:X11=0,"
CMP,0x1168d060,SCALAR,32,32,0.020000,"dtype:U64,XN:X4=0,XM:X6=0x1f,cond_op:GE,"
SUB_IMM,0x1168d064,SCALAR,32,32,0.020000,"dtype:S64,XD:X3=0x1cf888,XN:X30=0x1cfc20,IMM:0x398,"
MOVK,0x1168dc70,SCALAR,32,32,0.020000,"XD:X2=0x80800010001,IMM:0x808,UIMM:0x2,"
MOVK,0x1168dc90,SCALAR,32,32,0.020000,"XD:X8=0x800010001,IMM:0x8,UIMM:0x2,"
MOVK,0x1168dc8c,SCALAR,32,32,0.020000,"XD:X8=0x10001,IMM:0x1,UIMM:0x1,"
MOV_XD_IMM,0x1168dc88,SCALAR,32,32,0.020000,"XD:X8=0x1,IMM:0x1,"
ADD,0x1168dc84,SCALAR,32,32,0.020000,"dtype:S64,XD:X1=0x1cf560,XN:X10=0x1cf560,XM:X1=0,"
SHL,0x1168dc80,SCALAR,32,32,0.020000,"dtype:B64,XD:X1=0,DATA_SRC:IMM,IMM:0x2,"
MOVK,0x1168dc78,SCALAR,32,32,0.020000,"XD:X2=0x100080800010001,IMM:0x100,UIMM:0x3,"
MOV_XD_XN,0x1168d024,SCALAR,32,32,0.020000,"dtype:S64,XD:X0=0,XN:X14=0,"
SIGNEXT,0x1168dc74,SCALAR,32,32,0.020000,"dtype:S32,XD:X3=0x20,XN:X3=0x20,"
SUB_IMM,0x1168dc98,SCALAR,32,32,0.020000,"dtype:S64,XD:X3=0x1cf880,XN:X30=0x1cfc20,IMM:0x3a0,"
MOVK,0x1168dc6c,SCALAR,32,32,0.020000,"XD:X2=0x10001,IMM:0x1,UIMM:0x1,"
MOV_XD_IMM,0x1168dc68,SCALAR,32,32,0.020000,"XD:X2=0x1,IMM:0x1,"
INSERT_XD,0x1168dc60,SCALAR,32,32,0.020000,"XD:X2=0x100000000000000,IMM:0x1,POSITION:0x38,EXT:0,"
MOV_XD_SPR,0x1168dc5c,SCALAR,32,32,0.020000,"XD:X2=0,SPR:CTRL,"
INSERT_XD,0x1168dc4c,SCALAR,32,32,0.020000,"XD:X2=0x1cf624,IMM:0x1,POSITION:0x2,EXT:0,"
ADD,0x1168dc48,SCALAR,32,32,0.020000,"dtype:S64,XD:X2=0x1cf620,XN:X4=0x1cf620,XM:X2=0,"
SIGNEXT,0x1168dc44,SCALAR,32,32,0.020000,"dtype:S32,XD:X0=0x2,XN:X0=0x2,"
SUB_IMM,0x1168dc40,SCALAR,32,32,0.020000,"dtype:S64,XD:X4=0x1cf620,XN:X30=0x1cfc20,IMM:0x600,"
ADD,0x1168cfcc,SCALAR,32,32,0.020000,"dtype:S64,XD:X0=0x1cf560,XN:X10=0x1cf560,XM:X0=0,"
ZEROEXT,0x1168cff8,SCALAR,32,32,0.020000,"dtype:U32,XD:X0=0x1,XN:X17=0x1,"
SHL,0x1168dd74,SCALAR,32,32,0.020000,"dtype:B64,XD:X6=0x800000000000000,DATA_SRC:IMM,IMM:0x38,"
MOVK,0x1168dd78,SCALAR,32,32,0.020000,"XD:X3=0x40800010001,IMM:0x408,UIMM:0x2,"
SHR,0x1168dd7c,SCALAR,32,32,0.020000,"dtype:U64,XD:X8=0x40000,DATA_SRC:IMM,IMM:0x1,"
SHL,0x1168dd80,SCALAR,32,32,0.020000,"dtype:B64,XD:X15=0x400,DATA_SRC:IMM,IMM:0x1,"
OR,0x1168dd84,SCALAR,32,32,0.020000,"dtype:B64,XD:X16=0x800040800010001,XN:X6=0x800000000000000,XM:X3=0x40800010001,"
MOV_XD_IMM,0x1168dd88,SCALAR,32,32,0.020000,"XD:X18=0,IMM:0,"
MOV_XD_IMM,0x1168ddc8,SCALAR,32,32,0.020000,"XD:X3=0xfc66,IMM:0xfc66,"
SIGNEXT,0x1168cff0,SCALAR,32,32,0.020000,"dtype:S32,XD:X0=0x2,XN:X1=0x2,"
MOVK,0x1168ddcc,SCALAR,32,32,0.020000,"XD:X3=0xfffffc66,IMM:0xffff,UIMM:0x1,"
MOVK,0x1168ddd0,SCALAR,32,32,0.020000,"XD:X3=0xfffffffffc66,IMM:0xffff,UIMM:0x2,"
SIGNEXT,0x1168cfe4,SCALAR,32,32,0.020000,"dtype:S32,XD:X0=0,XN:X0=0,"
LD_XD_XN_IMM,0x1168bb0c,SCALAR,5,32,0.010000,"dtype:B8,XD:X2=0,XN:X1=0x1cf933,IMM:0,"
ADD,0x1168cfd8,SCALAR,32,32,0.020000,"dtype:S64,XD:X1=0x1cf560,XN:X10=0x1cf560,XM:X1=0,"
SHL,0x1168cfd0,SCALAR,32,32,0.020000,"dtype:B64,XD:X1=0,DATA_SRC:IMM,IMM:0x2,"
INSERT_XD,0x1168dcd8,SCALAR,32,32,0.020000,"XD:X0=0x1cf6e4,IMM:0x1,POSITION:0x2,EXT:0,"
SHL,0x1168cfc8,SCALAR,32,32,0.020000,"dtype:B64,XD:X0=0,DATA_SRC:IMM,IMM:0x2,"
OR,0x1168cfb0,SCALAR,32,32,0.020000,"dtype:B64,XD:X2=0x400080808010101,XN:X2=0x400000000000000,XM:X3=0x80808010101,"
MOVK,0x1168cfac,SCALAR,32,32,0.020000,"XD:X3=0x80808010101,IMM:0x808,UIMM:0x2,"
ST_XD_XN_IMM,0x1168ba0c,SCALAR,1,32,0.000000,"dtype:B32,XD:X4=0x10000,XN:X30=0x1cfc20,IMM:0xcfc,"
MOVK,0x1168cfa8,SCALAR,32,32,0.020000,"XD:X3=0x8010101,IMM:0x801,UIMM:0x1,"
MOV_XD_IMM,0x1168cfa4,SCALAR,32,32,0.020000,"XD:X3=0x101,IMM:0x101,"
ADD_IMM,0x1168cf98,SCALAR,32,32,0.020000,"dtype:S64,XD:X17=0x1,XN:X17=0,IMM:0x1,"
AND,0x1168cf94,SCALAR,32,32,0.020000,"dtype:B64,XD:X2=0x400000000000000,XN:X2=0x4fe000000000000,XM:X22=0xff00000000000000,"
SHL,0x1168cf90,SCALAR,32,32,0.020000,"dtype:B64,XD:X2=0x4fe000000000000,DATA_SRC:IMM,IMM:0x31,"
ZEROEXT,0x1168cf8c,SCALAR,32,32,0.020000,"dtype:U32,XD:X2=0x27f,XN:X2=0x27f,"
ADD_IMM,0x1168cf84,SCALAR,32,32,0.020000,"dtype:S64,XD:X2=0x27f,XN:X2=0x200,IMM:0x7f,"
OR,0x1168cf80,SCALAR,32,32,0.020000,"dtype:B64,XD:X3=0x800080400010001,XN:X6=0x800000000000000,XM:X3=0x80400010001,"
MOVK,0x1168cf78,SCALAR,32,32,0.020000,"XD:X3=0x80400010001,IMM:0x804,UIMM:0x2,"
MOVK,0x1168cf70,SCALAR,32,32,0.020000,"XD:X3=0x10001,IMM:0x1,UIMM:0x1,"
MOV_XD_IMM,0x1168cf6c,SCALAR,32,32,0.020000,"XD:X3=0x1,IMM:0x1,"
MOVK,0x1168dd68,SCALAR,32,32,0.020000,"XD:X3=0x10001,IMM:0x1,UIMM:0x1,"
MOV_XD_XN,0x1168dd70,SCALAR,32,32,0.020000,"dtype:S64,XD:X15=0x200,XN:X2=0x200,"
OR,0x1168dd10,SCALAR,32,32,0.020000,"dtype:B64,XD:X6=0x800000800010001,XN:X6=0x800000000000000,XM:X8=0x800010001,"
INSERT_XD,0x1168dd08,SCALAR,32,32,0.020000,"XD:X1=0x1cf564,IMM:0x1,POSITION:0x2,EXT:0,"
SHL,0x1168dd04,SCALAR,32,32,0.020000,"dtype:B64,XD:X6=0x8fc000000000000,DATA_SRC:IMM,IMM:0x32,"
ZEROEXT,0x1168dcfc,SCALAR,32,32,0.020000,"dtype:U32,XD:X6=0x23f,XN:X6=0x23f,"
ADD_IMM,0x1168dcf8,SCALAR,32,32,0.020000,"dtype:S64,XD:X6=0x23f,XN:X2=0x200,IMM:0x3f,"
INSERT_XD,0x1168dcf4,SCALAR,32,32,0.020000,"XD:X4=0x1cf7a4,IMM:0x1,POSITION:0x2,EXT:0,"
ADD_IMM,0x1168dcf0,SCALAR,32,32,0.020000,"dtype:S64,XD:X4=0x1cf7a0,XN:X1=0x1cf560,IMM:0x240,"
ADD,0x1168dce4,SCALAR,32,32,0.020000,"dtype:S64,XD:X1=0x1cf560,XN:X10=0x1cf560,XM:X1=0,"
INSERT_XD,0x1168dce0,SCALAR,32,32,0.020000,"XD:X2=0x1cf624,IMM:0x1,POSITION:0x2,EXT:0,"
ADD,0x1168dcdc,SCALAR,32,32,0.020000,"dtype:S64,XD:X2=0x1cf620,XN:X4=0x1cf620,XM:X1=0,"
ZEROEXT,0x1168d01c,SCALAR,32,32,0.020000,"dtype:U32,XD:X4=0x200,XN:X1=0x200,"
ADD_IMM,0x1168dcd4,SCALAR,32,32,0.020000,"dtype:S64,XD:X0=0x1cf6e0,XN:X0=0x1cf560,IMM:0x180,"
MOV_XD_IMM,0x1168dd14,SCALAR,32,32,0.020000,"XD:X8=0,IMM:0,"
SUB_IMM,0x1168d014,SCALAR,32,32,0.020000,"dtype:S64,XD:X2=0x1cf890,XN:X30=0x1cfc20,IMM:0x390,"
CMP_IMM,0x1168dd28,SCALAR,32,32,0.020000,"dtype:S64,XN:X13=0x20,IMM:0,cond_op:NE,"
ADD,0x1168dd5c,SCALAR,32,32,0.020000,"dtype:S64,XD:X8=0x80000,XN:X25=0,XM:X3=0x80000,"
MOVK,0x1168dd58,SCALAR,32,32,0.020000,"XD:X3=0x80000,IMM:0x8,UIMM:0x1,"
MOV_XD_IMM,0x1168dd54,SCALAR,32,32,0.020000,"XD:X3=0,IMM:0,"
SHR,0x1168dd34,SCALAR,32,32,0.020000,"dtype:U64,XD:X6=0x8,DATA_SRC:IMM,IMM:0x6,"
ZEROEXT,0x1168dd30,SCALAR,32,32,0.020000,"dtype:U32,XD:X6=0x23f,XN:X3=0x23f,"
ZEROEXT,0x1168dd64,SCALAR,32,32,0.020000,"dtype:U8,XD:X6=0x8,XN:X6=0x8,"
MOV_XD_IMM,0x1168dd60,SCALAR,32,32,0.020000,"XD:X3=0x1,IMM:0x1,"
ADD_IMM,0x1168dd24,SCALAR,32,32,0.020000,"dtype:S64,XD:X3=0x23f,XN:X3=0x200,IMM:0x3f,"
SIGNEXT,0x1168d294,SCALAR,31,31,0.020000,"dtype:S32,XD:X1=0x3,XN:X1=0x3,"
MOV_XD_IMM,0x1168d140,SCALAR,31,31,0.020000,"XD:X3=0x1d8,IMM:0x1d8,"
MUL_IMM,0x1168d088,SCALAR,31,31,0.020000,"dtype:S64,XD:X0=0x60,XN:X4=0x1,IMM:0x60,"
SIGNEXT,0x1168d2a0,SCALAR,31,31,0.020000,"dtype:S32,XD:X1=0x1,XN:X4=0x1,"
ADD,0x1168d288,SCALAR,31,31,0.020000,"dtype:S64,XD:X26=0x1cf564,XN:X10=0x1cf560,XM:X4=0x4,"
MOVK,0x1168d148,SCALAR,31,31,0.020000,"XD:X3=0x1d8,IMM:0,UIMM:0x2,"
MOV_XD_IMM,0x1168d2a8,SCALAR,31,31,0.020000,"XD:X2=0xf,IMM:0xf,"
MOVK,0x1168d144,SCALAR,31,31,0.020000,"XD:X3=0x1d8,IMM:0,UIMM:0x1,"
SHR,0x1168d0f4,SCALAR,31,31,0.020000,"dtype:U64,XD:X8=0x2,DATA_SRC:IMM,IMM:0x4,"
AND,0x1168d2ac,SCALAR,31,31,0.020000,"dtype:B64,XD:X2=0,XN:X16=0x200,XM:X2=0xf,"
ZEROEXT,0x1168d084,SCALAR,31,31,0.020000,"dtype:U32,XD:X4=0x1,XN:X14=0x1,"
CMP_IMM,0x1168d2b0,SCALAR,31,31,0.020000,"dtype:S64,XN:X2=0,IMM:0,cond_op:NE,"
ZEROEXT,0x1168d2b8,SCALAR,31,31,0.020000,"dtype:U32,XD:X4=0x5000,XN:X4=0x5000,"
SHL,0x1168d2bc,SCALAR,31,31,0.020000,"dtype:B64,XD:X4=0xa000,DATA_SRC:IMM,IMM:0x1,"
ADD,0x1168d2c0,SCALAR,31,31,0.020000,"dtype:S64,XD:X13=0x11553400,XN:X3=0x11549400,XM:X4=0xa000,"
MOV_XD_IMM,0x1168d2cc,SCALAR,31,31,0.020000,"XD:X1=0x88,IMM:0x88,"
MOVK,0x1168d2d0,SCALAR,31,31,0.020000,"XD:X1=0x88,IMM:0,UIMM:0x1,"
MOVK,0x1168d2d4,SCALAR,31,31,0.020000,"XD:X1=0x88,IMM:0,UIMM:0x2,"
ADD_IMM,0x1168d514,SCALAR,31,31,0.020000,"dtype:S64,XD:X1=0x20f,XN:X16=0x200,IMM:0xf,"
SUB,0x1168d518,SCALAR,31,31,0.020000,"dtype:S64,XD:X4=0x80,XN:X7=0x280,XM:X16=0x200,"
ADD_IMM,0x1168d08c,SCALAR,31,31,0.020000,"dtype:S64,XD:X2=0x1,XN:X17=0,IMM:0x1,"
SEL,0x1168d09c,SCALAR,31,31,0.020000,"dtype:B64,XD:X22=0x20,XN:X5=0x20,XM:X1=0x20,"
ADD_IMM,0x1168d0a0,SCALAR,31,31,0.020000,"dtype:S64,XD:X1=0x1cf680,XN:X13=0x1cf5c0,IMM:0xc0,"
INSERT_XD,0x1168d0a8,SCALAR,31,31,0.020000,"XD:X1=0x1cf684,IMM:0x1,POSITION:0x2,EXT:0,"
CMP,0x1168d098,SCALAR,31,31,0.020000,"dtype:S64,XN:X8=0x1,XM:X6=0x1f,cond_op:EQ,"
ADD,0x1168d094,SCALAR,31,31,0.020000,"dtype:S64,XD:X13=0x1cf5c0,XN:X10=0x1cf560,XM:X0=0x60,"
MOV_XD_XN,0x1168d0ac,SCALAR,31,31,0.020000,"dtype:S64,XD:X0=0x1cf5c0,XN:X13=0x1cf5c0,"
SHL,0x1168d0b0,SCALAR,31,31,0.020000,"dtype:B64,XD:X4=0x4,DATA_SRC:IMM,IMM:0x2,"
INSERT_XD,0x1168d0b4,SCALAR,31,31,0.020000,"XD:X0=0x1cf5c4,IMM:0x1,POSITION:0x2,EXT:0,"
ADD,0x1168d0bc,SCALAR,31,31,0.020000,"dtype:S64,XD:X1=0x1cf564,XN:X10=0x1cf560,XM:X4=0x4,"
ZEROEXT,0x1168d090,SCALAR,31,31,0.020000,"dtype:U32,XD:X8=0x1,XN:X2=0x1,"
AND,0x1168d138,SCALAR,31,31,0.020000,"dtype:B64,XD:X6=0,XN:X15=0x200,XM:X23=0x302a,"
ZEROEXT,0x1168d0d8,SCALAR,31,31,0.020000,"dtype:U32,XD:X8=0x20,XN:X8=0x20,"
SHL,0x1168d0dc,SCALAR,31,31,0.020000,"dtype:B64,XD:X8=0x40,DATA_SRC:IMM,IMM:0x1,"
SIGNEXT,0x1168d0e0,SCALAR,31,31,0.020000,"dtype:S32,XD:X15=0x3,XN:X13=0x3,"
ADD,0x1168d0e4,SCALAR,31,31,0.020000,"dtype:S64,XD:X13=0x11689640,XN:X3=0x11689600,XM:X8=0x40,"
ADD_IMM,0x1168d0e8,SCALAR,31,31,0.020000,"dtype:S64,XD:X8=0x2f,XN:X22=0x20,IMM:0xf,"
ZEROEXT,0x1168d0ec,SCALAR,31,31,0.020000,"dtype:U32,XD:X8=0x2f,XN:X8=0x2f,"
CMP,0x1168d0f0,SCALAR,31,31,0.020000,"dtype:U64,XN:X6=0x9,XM:X24=0xe,cond_op:GT,"
MOV_XD_IMM,0x1168d114,SCALAR,31,31,0.020000,"XD:X15=0x1,IMM:0x1,"
SHL,0x1168d118,SCALAR,31,31,0.020000,"dtype:B64,XD:X15=0x200,XN:X6=0x9,DATA_SRC:XN,IMM:0,"
AND,0x1168d11c,SCALAR,31,31,0.020000,"dtype:B64,XD:X6=0,XN:X15=0x200,XM:X29=0x41d5,"
MOV_XD_IMM,0x1168d8bc,SCALAR,31,31,0.020000,"XD:X3=0xfe6f,IMM:0xfe6f,"
AND,0x1168d574,SCALAR,31,31,0.020000,"dtype:B64,XD:X0=0,XN:X5=0x200,XM:X23=0x302a,"
MOV_XD_IMM,0x1168d57c,SCALAR,31,31,0.020000,"XD:X0=0x214,IMM:0x214,"
ZEROEXT,0x1168ddec,SCALAR,31,31,0.020000,"dtype:U16,XD:X2=0,XN:X2=0,"
MOVK,0x1168d584,SCALAR,31,31,0.020000,"XD:X0=0x214,IMM:0,UIMM:0x2,"
SHL,0x1168ddf0,SCALAR,31,31,0.020000,"dtype:B64,XD:X0=0x800000000,DATA_SRC:IMM,IMM:0x20,"
SHL,0x1168d8ac,SCALAR,31,31,0.020000,"dtype:B64,XD:X8=0x20000,DATA_SRC:IMM,IMM:0x10,"
INSERT_XD,0x1168d8b0,SCALAR,31,31,0.020000,"XD:X8=0x20010,IMM:0x1,POSITION:0x4,EXT:0,"
MOVK,0x1168dc1c,SCALAR,31,31,0.020000,"XD:X22=0xff00000000000000,IMM:0xff00,UIMM:0x3,"
ZEROEXT,0x1168d8b4,SCALAR,31,31,0.020000,"dtype:U32,XD:X6=0x20010,XN:X8=0x20010,"
OR,0x1168de00,SCALAR,31,31,0.020000,"dtype:B64,XD:X0=0x800200200,XN:X2=0,XM:X0=0x800200200,"
MOVK,0x1168d580,SCALAR,31,31,0.020000,"XD:X0=0x214,IMM:0,UIMM:0x1,"
MOVK,0x1168d8c0,SCALAR,31,31,0.020000,"XD:X3=0xfffffe6f,IMM:0xffff,UIMM:0x1,"
MOVK,0x1168d8c4,SCALAR,31,31,0.020000,"XD:X3=0xfffffffffe6f,IMM:0xffff,UIMM:0x2,"
OR,0x1168ddfc,SCALAR,31,31,0.020000,"dtype:B64,XD:X0=0x800200200,XN:X1=0x200200,XM:X0=0x800000000,"
SHL,0x1168ddf8,SCALAR,31,31,0.020000,"dtype:B64,XD:X2=0,DATA_SRC:IMM,IMM:0x30,"
SUB,0x1168d51c,SCALAR,31,31,0.020000,"dtype:S64,XD:X2=0,XN:X2=0x200,XM:X16=0x200,"
MOV_XD_IMM,0x1168dc10,SCALAR,31,31,0.020000,"XD:X22=0,IMM:0,"
OR,0x1168ddf4,SCALAR,31,31,0.020000,"dtype:B64,XD:X1=0x200200,XN:X1=0x200000,XM:X4=0x200,"
SUB_IMM,0x1168dc18,SCALAR,31,31,0.020000,"dtype:S64,XD:X10=0x1cf560,XN:X30=0x1cfc20,IMM:0x6c0,"
SIGNEXT,0x1168dc14,SCALAR,31,31,0.020000,"dtype:S32,XD:X1=0x1,XN:X1=0x1,"
SHL,0x1168dddc,SCALAR,31,31,0.020000,"dtype:B64,XD:X22=0x200,DATA_SRC:IMM,IMM:0x4,"
SHR,0x1168d534,SCALAR,31,31,0.020000,"dtype:U64,XD:X2=0,DATA_SRC:IMM,IMM:0x4,"
SHL,0x1168ddd8,SCALAR,31,31,0.020000,"dtype:B64,XD:X1=0x200000,DATA_SRC:IMM,IMM:0x10,"
MOV_XD_IMM,0x1168d550,SCALAR,31,31,0.020000,"XD:X5=0x1,IMM:0x1,"
SHL,0x1168d554,SCALAR,31,31,0.020000,"dtype:B64,XD:X5=0x200,XN:X0=0x9,DATA_SRC:XN,IMM:0,"
SHR,0x1168d530,SCALAR,31,31,0.020000,"dtype:U64,XD:X4=0x8,DATA_SRC:IMM,IMM:0x4,"
AND,0x1168d558,SCALAR,31,31,0.020000,"dtype:B64,XD:X0=0,XN:X5=0x200,XM:X29=0x41d5,"
SHR,0x1168d52c,SCALAR,31,31,0.020000,"dtype:U64,XD:X1=0x20,DATA_SRC:IMM,IMM:0x4,"
ZEROEXT,0x1168dde0,SCALAR,31,31,0.020000,"dtype:U16,XD:X0=0x8,XN:X4=0x8,"
ZEROEXT,0x1168dde4,SCALAR,31,31,0.020000,"dtype:U32,XD:X1=0x200000,XN:X1=0x200000,"
ZEROEXT,0x1168d528,SCALAR,31,31,0.020000,"dtype:U32,XD:X2=0,XN:X2=0,"
ZEROEXT,0x1168d520,SCALAR,31,31,0.020000,"dtype:U32,XD:X1=0x20f,XN:X1=0x20f,"
ZEROEXT,0x1168dde8,SCALAR,31,31,0.020000,"dtype:U16,XD:X4=0x200,XN:X22=0x200,"
ZEROEXT,0x1168d524,SCALAR,31,31,0.020000,"dtype:U32,XD:X4=0x80,XN:X4=0x80,"
ST_XD_XN_IMM,0x1168c354,SCALAR,1,31,0.000000,"dtype:B32,XD:X1=0x5000,XN:X30=0x1cfc20,IMM:0xc78,"
ST_XD_XN_IMM,0x1168bef4,SCALAR,1,27,0.000000,"dtype:B64,XD:X0=0x14,XN:X30=0x1cfc20,IMM:0x8a0,"
ST_XD_XN_IMM,0x1168bac0,SCALAR,1,26,0.000000,"dtype:B32,XD:X4=0x30000,XN:X30=0x1cfc20,IMM:0xcf4,"
VMULS,0x1168c30c,VECTOR,1,26,0.000000,"XD:X0=0x24000,XN:X0=0x24000,XM:X1=0xad69,XT:X3=0x100080800010001,Dtype:F16,Id:507"
MOVEMASK,0x1168c348,VECTOR,1,25,0.000000,"XN:X27=0xffffffffffffffff,Id:522"
MOVEMASK,0x1168c364,VECTOR,1,25,0.000000,"XN:X27=0xffffffffffffffff,Id:529"
SET_FLAG,0x1168c338,VECTOR,1,25,0.000000,"PIPE:VEC,TRIGGERPIPE:MTE2,FLAGID:0,"
STP_XI_XJ_XN,0x1168c36c,SCALAR,1,24,0.000000,"dtype:B32,XI:X3=0x200,XJ:X1=0x20,XN:X5=0x1cf880,IMM:0,"
DCCI,0x1168e180,FLOWCTRL,1,22,0.000000,"XN:X15=0,"
ST_XD_XN_IMM,0x1168bf2c,SCALAR,1,21,0.000000,"dtype:B64,XD:X2=0x1,XN:X30=0x1cfc20,IMM:0x888,"
STI_XN_IMM,0x1168ba8c,SCALAR,1,21,0.000000,"dtype:B32,XN:X30=0x1cfc20,IMM:0xd4c,#POST:0,#IMM_TYPE:ALL_ONE,"
STI_XN_IMM,0x1168ba88,SCALAR,1,21,0.000000,"dtype:B32,XN:X30=0x1cfc20,IMM:0xd44,#POST:0,#IMM_TYPE:ZERO,"
